||||||mer***@alitest.com|2088232173969406|LKR||||||success||2018-11-26 21:05:20|2018-11-26 21:05:29|||||||SP0101000000000|ALIPAY||2018112600222210529069401029892855|2018-11-26 21:05:29|trade_status_sync|||SP000000120181126183511|2088231446546560||||[{"ALIPAYACCOUNT":"0.16"}]||OVERSEAS_MBARCODE_PAY||||||||||SUCCESS|||||Alipay_Dynamic_QR|SP0000001|||4.0|2018112622001469401014845283|TRADE_SUCCESS|||LKR||2018-11-26 18:36:06|18:36:06|1||
||||||mer***@alitest.com|2088232173969406|LKR||||||success||2018-11-26 21:10:31|2018-11-26 21:10:39|||||||SP0101000000000|ALIPAY||2018112600222211039069401029885801|2018-11-26 21:10:39|trade_status_sync|||SP000000120181126184013|2088231446546560||||[{"ALIPAYACCOUNT":"0.27"}]||OVERSEAS_MBARCODE_PAY||||||||||SUCCESS|||||Alipay_Dynamic_QR|SP0000001|||7.0|2018112622001469401014850478|TRADE_SUCCESS|||LKR||2018-11-26 18:41:04|18:41:04|1||
||||||mer***@alitest.com|2088232173969406|LKR||||||success||2018-11-26 21:12:17|2018-11-26 21:12:25|||||||SP0101000000000|ALIPAY||2018112600222211226069401029879862|2018-11-26 21:12:26|trade_status_sync|||SP000000120181126184202|2088231446546560||||[{"ALIPAYACCOUNT":"0.19"}]||OVERSEAS_MBARCODE_PAY||||||||||SUCCESS|||||Alipay_Dynamic_QR|SP0000001|||5.0|2018112622001469401014859405|TRADE_SUCCESS|||LKR||2018-11-26 18:42:58|18:42:58|1||
||||||mer***@alitest.com|2088232173969406|LKR||||||success||2018-11-26 21:17:47|2018-11-26 21:17:55|||||||SP0101000000000|ALIPAY||2018112600222211755069401029888899|2018-11-26 21:17:55|trade_status_sync|||SP000000120181126184736|2088231446546560||||[{"ALIPAYACCOUNT":"0.01"}]||OVERSEAS_MBARCODE_PAY||||||||||SUCCESS|||||Alipay_Dynamic_QR|SP0000001|||0.25|2018112622001469401014845965|TRADE_SUCCESS|||LKR||2018-11-26 18:48:32|18:48:32|1||
||||||265***@qq.com|2088002012732335|LKR||||||success||2018-11-26 22:12:51|2018-11-26 22:13:11|||||||E01010000000002|ALIPAY||2018112600222221311032331029716899|2018-11-26 22:13:11|trade_status_sync|||E000000720181126194241|2088231446546560||||[{"BANKCARD":"58.41"}]||OVERSEAS_MBARCODE_PAY||||||||||SUCCESS|||||Alipay_Dynamic_QR|E0000007|||1500.0|2018112622001432331009557188|TRADE_SUCCESS|||LKR||2018-11-26 19:43:37|19:43:37|1||
||||||265***@qq.com|2088002012732335|LKR||||||success||2018-11-26 22:13:49|2018-11-26 22:14:15|||||||E01010000000002|ALIPAY||2018112600222221415032331029714105|2018-11-26 22:14:15|trade_status_sync|||E000000720181126194336|2088231446546560||||[{"BANKCARD":"177.96"}]||OVERSEAS_MBARCODE_PAY||||||||||SUCCESS|||||Alipay_Dynamic_QR|E0000007|||4570.0|2018112622001432331009558348|TRADE_SUCCESS|||LKR||2018-11-26 19:44:35|19:44:35|1||
||||||130****7751|2088702039797477|LKR||||||success||2018-11-26 22:19:43|2018-11-26 22:19:52|||||||E01010000000002|ALIPAY||2018112600222221952097471025209884|2018-11-26 22:19:52|trade_status_sync|||E000000520181126194928|2088231446546560||||[{"PCREDIT":"73.99","PCC_PROD_ID":"9102"}]||OVERSEAS_MBARCODE_PAY||||||||||SUCCESS|||||Alipay_Dynamic_QR|E0000005|||1900.0|2018112622001497471007809426|TRADE_SUCCESS|||LKR||2018-11-26 19:50:23|19:50:23|1||
||||||v1v***@163.com|2088302875501610|LKR||||||success||2018-11-26 22:20:32|2018-11-26 22:20:43|||||||E01010000000002|ALIPAY||2018112600222222043001611027678082|2018-11-26 22:20:43|trade_status_sync|||E000000620181126195021|2088231446546560||||[{"BANKCARD":"200.94"}]||OVERSEAS_MBARCODE_PAY||||||||||SUCCESS|||||Alipay_Dynamic_QR|E0000006|||5160.0|2018112622001401611008823149|TRADE_SUCCESS|||LKR||2018-11-26 19:51:13|19:51:13|1||
||||||156****1071|2088802615157571|LKR||||||success||2018-11-26 22:23:46|2018-11-26 22:24:22|||||||E01010000000002|ALIPAY||2018112600222222422057571024876836|2018-11-26 22:24:22|trade_status_sync|||E000000620181126195326|2088231446546560||||[{"ALIPAYACCOUNT":"213.01"}]||OVERSEAS_MBARCODE_PAY||||||||||SUCCESS|||||Alipay_Dynamic_QR|E0000006|||5470.0|2018112622001457571007430161|TRADE_SUCCESS|||LKR||2018-11-26 19:54:22|19:54:22|1||
||||||134****3198|2088112161770194|LKR||||||success||2018-11-26 22:25:13|2018-11-26 22:25:19|||||||E01010000000002|ALIPAY||2018112600222222520070191032271494|2018-11-26 22:25:20|trade_status_sync|||E000000520181126195503|2088231446546560||||[{"PCREDIT":"153.82","PCC_PROD_ID":"9102"}]||OVERSEAS_MBARCODE_PAY||||||||||SUCCESS|||||Alipay_Dynamic_QR|E0000005|||3950.0|2018112622001470191010070724|TRADE_SUCCESS|||LKR||2018-11-26 19:55:59|19:55:59|1||
||||||186****8640|2088412422258985|LKR||||||success||2018-11-26 22:27:17|2018-11-26 22:27:27|||||||E01010000000002|ALIPAY||2018112600222222728058981031673488|2018-11-26 22:27:28|trade_status_sync|||E000000720181126195712|2088231446546560||||[{"PCREDIT":"276.10","PCC_PROD_ID":"9102"}]||OVERSEAS_MBARCODE_PAY||||||||||SUCCESS|||||Alipay_Dynamic_QR|E0000007|||7090.0|2018112622001458981010905501|TRADE_SUCCESS|||LKR||2018-11-26 19:58:03|19:58:03|1||
||||||||LKR||||||||||||||||SP0101000000000|ALIPAY|||||||SP000000120181126183435|||||||||||||||||SUCCESS|N|||||SP0000001||||2018112622001469401014774665||||||2018-11-26 18:35:32|18:35:32|4||
||||||||LKR||||||||||||||||SP0101000000000|ALIPAY|||||||SP000000120181126183511|||||||||||||||||SUCCESS|N|||||SP0000001||||2018112622001469401014845283||||||2018-11-26 18:36:34|18:36:34|4||
||||||||LKR||||||||||||||||SP0101000000000|ALIPAY|||||||SP000000120181126184013|||||||||||||||||SUCCESS|N|||||SP0000001||||2018112622001469401014850478||||||2018-11-26 18:41:40|18:41:40|4||
||||||||LKR||||||||||||||||SP0101000000000|ALIPAY|||||||SP000000120181126184202|||||||||||||||||SUCCESS|N|||||SP0000001||||2018112622001469401014859405||||||2018-11-26 18:49:01|18:49:01|4||
||||||||LKR||||||||||||||||SP0101000000000|ALIPAY|||||||SP000000120181126184736|||||||||||||||||SUCCESS|N|||||SP0000001||||2018112622001469401014845965||||||2018-11-26 18:49:17|18:49:17|4||
